"p1","p2","p4","c1","c2","c4","m1","m2","m4","r"
0.280712615967426,0.681983770684857,0.115948339784358,0.00935067034183747,0.0138789099418866,0.0265414917928655,6.291414478642,14.3826565877376,21.6005474223413,0.190912738758812
0.241776006124953,0.655168710891349,0.275762995585596,0.00369286351746541,0.0163266280751489,0.086948620038477,11.2356772400301,16.0195600396454,7.98122849200518,0.217821391868775
0.283209464442835,0.660804183573081,0.283382522135201,0.00989959162622631,0.0130336760664642,0.361834495755574,14.0582770432967,15.1487006600121,3.42197822605183,0.220424551013629
0.245867972710852,0.621493043969017,0.138326470969309,0.00544155360455091,0.00947630689287773,0.0292271371407568,5.3130401485003,14.9047606221245,16.6230243740972,0.191603833249517
0.290205323536875,0.653054355513272,0.111853624289616,0.014521383111716,0.012331790079718,0.00180920379303876,9.44511541073247,15.7335567981255,26.6101160983391,0.187788463505046
0.328555097238484,0.675451520195487,0.145934539052235,0.00951625981270075,0.0131409530488228,0.0355859654805958,4.80366602874756,14.8916951799018,20.6924670837835,0.190646426246549
0.28583416663702,0.668827896023778,0.145115936428168,0.0115269151427528,0.0118441218515582,0.0288705669139531,7.00995609340564,15.5606636202019,22.7655025098656,0.198976938451281
0.312330976690882,0.621890874479505,0.158346434430344,0.0123261972524449,0.0113911441899187,0.0178849722365484,7.8160761758647,15.1312616942537,20.6971403453059,0.198206874013556
0.296671164038445,0.59975971165101,0.287516142125889,0.014428691868523,0.00884426398136668,0.300318482344603,15.3145421079562,15.7798372048961,4.63389632803728,0.21862777783884
0.283151329051272,0.678530704077102,0.155288072936079,0.0044357511851071,0.0143975436881884,0.0811628477418293,3.35969916779901,14.289714951313,19.7895249305315,0.196925061222304
0.236017765497685,0.678810678992559,0.201871092887055,0.00464127960199148,0.0137503859601962,0.0785739458180476,5.15613148903424,13.3538994415559,20.0187601266559,0.187694403261238
0.288285469781013,0.674640862189681,0.141267730768503,0.00768713283058852,0.0119956582584433,0.0227777720604444,4.96066846287564,14.3911690730531,21.6337829037788,0.189381772436528
0.27812122155429,0.629756172651683,0.162368553514347,0.00788070372501889,0.0128610313442219,0.0339694263029693,8.0161807391932,15.1467943402673,23.8878409635972,0.187816054756069
0.25023642173456,0.632543422644425,0.150823667799392,0.0040153527748321,0.0137029794134591,0.0604261842901821,15.622375247856,15.0437334862534,5.31312489449196,0.198543455748576
0.343473232947407,0.676595251828145,0.211090366366847,0.0175665595869109,0.01419489981925,0.077041831005209,5.76426959013246,15.105692149945,20.3033506151124,0.183995078011626
0.272957241900575,0.635987962000752,0.15599241162248,0.00885497198011546,0.0135118808448197,0.0314318401327097,7.21592292929105,15.1363577404388,21.1204853762395,0.1911683910702
0.265492267472222,0.658578823286426,0.140509186520731,0.00979782387255979,0.009495665715701,0.0208811313980357,7.27883786316113,15.1030557023518,24.3610210274723,0.186081788580553
0.285490557064547,0.632831305621661,0.217687476504682,0.0105091281715298,0.00934859919425282,0.0595491555827954,18.5025213067966,14.2006098712951,3.16885944920859,0.231795707030074
0.360626924344339,0.701748795265942,0.139495200287083,0.0295739631377199,0.0121903583628841,0.00689362797307721,8.90073123629827,15.7037344519519,32.3372732241151,0.175736008888659
0.304869269470336,0.726936339388966,0.240625521168551,0.0162597704467262,0.0190055237655041,0.0805432282935611,8.13883453843576,14.518927061939,22.1158563550889,0.188374681935298
0.377742917823811,0.523402946637756,0.332510282375875,0.0149991784698921,0.00696121999796687,0.261032010615961,7.68096581595385,15.1909768222201,19.6756630415398,0.204531818537147
0.253869017774662,0.661846896943766,0.265791972136004,0.0128981179693919,0.0114633738881695,0.100850400428057,15.3588729952418,14.8733351292693,3.75786472390774,0.224913954166909
0.252396543770761,0.693142239018736,0.129912654493804,0.00501386807667194,0.0137057685161852,0.0151363731051233,2.43439310971557,15.237187142621,24.0768676914873,0.180923325766093
0.264292472438218,0.682901485568295,0.0837131201486102,0.00391802587173876,0.0128139016060181,0.0072793449404158,3.8463559613798,15.071456570607,22.669115670656,0.190020054838669
0.319853845167898,0.677135081879853,0.235906335334832,0.00944191559560923,0.0138693342430065,0.0900308727600351,6.16253859508299,14.8926544166448,22.2953253802408,0.186045048036066
0.292251361017635,0.682757025895054,0.162897244140146,0.00993013251723125,0.012409576220485,0.0122757045896823,5.80299629709058,15.1826724078964,29.7345377044049,0.181302182860619
0.316112063237075,0.635781232585371,0.0979015207852977,0.00777941681424632,0.0142744115685023,0.00670822699003432,7.20616367978657,14.853075459949,22.5728650273657,0.175011805245979
0.330185493891244,0.668157532823839,0.141372522081579,0.00974647256139286,0.0123836318432774,0.0169789016930549,7.65638003845559,15.2335198555073,24.7998967746446,0.185665125113465
0.325565639450297,0.648132822227961,0.144581063821125,0.00648581159398228,0.0108936967580969,0.0277767726076398,5.09136418811646,14.7042266729566,21.2890779019743,0.194474575756847
0.182818455117481,0.567500810129998,0.15203628690326,0.00380717910022333,0.00599169270972788,0.0148011681175045,7.64984240140471,15.0182800905284,16.3139983009518,0.192208915075226
0.319903207995221,0.624667097499222,0.20027485356964,0.0177762219319575,0.0108084185353937,0.0726179642661645,7.67754447002444,14.9940595729897,19.2825501652045,0.192926525300067
