"p1","p2","p4","c1","c2","c4","m1","m2","m4","r"
0.303856851251833,0.280341687557186,0.255370883053604,0.00788132400036431,0.00728541342441223,0.00953472100357962,7.3776887424993,15.1486050351662,24.3570315936299,0.200338936027775
0.325807730023112,0.293828101437624,0.34619981760488,0.00970247247892836,0.00895874237080685,0.011975962655231,8.5451861165926,17.032726533745,26.8456411822819,0.200916574784136
0.293476915111612,0.346887831582333,0.355004809464076,0.00675263175426994,0.0154117173331813,0.0111972978444557,4.76962849840066,14.2256292067685,24.6246812749984,0.196751488852123
0.344043139621814,0.362839171761367,0.298389949414713,0.0055754934478762,0.012192755490679,0.00943822749098831,1.25272604403547,15.9191552437503,25.9052218257531,0.209490943463844
0.385480324933268,0.339751235559176,0.347447809430271,0.0105126343400327,0.0124675469383556,0.0141075405378871,2.82011157341544,15.8034792566045,23.5489758952795,0.190894756270539
0.35281046808111,0.294029225985306,0.305139783732166,0.00632433105096882,0.00910082521619728,0.00561209087889853,3.48219039560038,15.7290356264284,26.606468817518,0.178845412256453
0.331009358625267,0.337812071896512,0.317004084451668,0.0120281333071165,0.0115859014478089,0.0116351352603355,5.99496544524465,16.0566915506511,25.8699483528596,0.20683925025911
0.332993160990444,0.351837234755596,0.450405917750183,0.021751900046418,0.00959956642181012,0.0324756538512283,7.45899282494861,14.6946488861096,24.1735442878346,0.187810567603278
0.311852862249264,0.267412912350388,0.404388118100208,0.0148882708104175,0.00404303627279159,0.0164441857991612,5.87736914368762,14.0803457615816,25.0083362238197,0.214236249048877
0.317903040840662,0.387965221579512,0.437244294366232,0.0141690159752461,0.0229209226964613,0.0176581039984822,6.90181409995993,13.0327861884066,26.3542245834952,0.196320306182669
0.305699674511289,0.278751367054063,0.385249967085537,0.00803074670737686,0.00351774579167762,0.0115568579292072,5.06137240382902,16.0849298236305,28.157013755928,0.18328779078774
0.241813730130948,0.318074611312306,0.348834973161123,0.00323792515190109,0.0112511254119921,0.0133020180482734,1.37688277499605,15.3742398599096,22.955542126258,0.20670490512733
0.394787556893194,0.28267200434791,0.495906793252762,0.0179061755610131,0.00561284339318582,0.0258736893804957,7.35949301354196,15.070947580134,27.9017000345447,0.180610085571919
0.269381710898112,0.398938557814353,0.329323043482995,0.00433207076479043,0.0193291908495791,0.0120462101882024,2.63998116747824,14.7446358003262,20.4920177457797,0.199620700546244
0.471212208196112,0.249940765243551,0.412886573075411,0.0163862439914063,0.00814135621374579,0.0366871490169828,5.75979152108531,14.0155888581614,22.356982085035,0.172398162311287
0.309655929682066,0.331672166176295,0.300150982014375,0.0166064318169258,0.00891402909113509,0.0127205093023636,7.94749963717224,15.3633425477772,23.0893808233018,0.187761364796853
0.332868818733277,0.32208436835845,0.393591549686954,0.00631797708548964,0.0114779406256998,0.0160456941142287,4.45754695878636,15.9097503121084,26.1388882718882,0.190227581505023
0.374175217353154,0.301472763918545,0.283097411183808,0.0180869714880689,0.00633190089448649,0.0107911544374948,7.42452280761991,16.6817704978285,22.7757332213015,0.186394304823002
0.381107192998888,0.288954744974292,0.478388283525489,0.0231762356702551,0.00860750962785192,0.0342102293936999,5.38133051204527,15.0307853745363,23.2302022643199,0.186164411503069
0.34287574095155,0.373786264467873,0.364520810466881,0.011549516148384,0.0167156837400759,0.0166044506346866,4.85061028468727,15.6325550597379,23.7109193876049,0.187028456357086
0.390184651469345,0.251183836888565,0.432357512983528,0.0214395666494555,0.00133889845235696,0.0437906177836973,8.09524054673296,18.7747951423087,21.8254615679385,0.184634028651391
0.340350086440271,0.310048978135684,0.352979763482585,0.0245997605681275,0.00693305883941727,0.00983136799076117,5.96077375770131,13.5852352934416,23.5682749025176,0.183964578416279
0.355720387342493,0.342615476091507,0.362670393691372,0.0197032228171245,0.0126535900143135,0.00940552332148188,4.26438835811118,15.3713642214799,27.5167369540914,0.178535948950238
0.30778224414055,0.33986861424706,0.421983163146463,0.0121856722996501,0.0126085925966479,0.0105573806530265,5.82603394107798,12.8411684592106,26.9962826794079,0.173374810359753
0.311805587231271,0.348391185900987,0.420056803434994,0.0139485337037106,0.00705261781996068,0.014056935421473,7.50508635019682,15.4485211824056,25.9878317349502,0.187239452113777
0.289251892852118,0.239807301598782,0.289385784378782,0.00454410824084963,0.00421402965659924,0.00844768216896114,5.24024267442145,14.7322232058486,22.0861541046537,0.195161802876822
0.288925301540673,0.31509964507738,0.424986301719362,0.0059602592990194,0.0105355736082065,0.00980697785303027,3.97469521640535,16.1668548081521,25.6366263096265,0.194798497097813
0.318162514571077,0.297815163886885,0.339059558389321,0.00949990762595789,0.0110899068634003,0.0120801442115207,5.82049408332778,14.6128444495412,24.3996210215473,0.185789757954141
0.321314791979189,0.296270470395414,0.392603397920604,0.00865898253490073,0.00665452796025454,0.0214148692741534,6.06092193051332,14.3722228234393,23.9734614580085,0.192138039375703
0.365533888395285,0.309008833912078,0.310354459114871,0.00809294591388888,0.00653538153858021,0.0171714010989071,2.27372557122475,14.1720240577437,23.5294012122609,0.174501540598654
0.378978570270675,0.272294081752268,0.321404542523706,0.0284402233631089,0.00502570299604774,0.0128924667030709,6.96945506758381,14.4893812050555,24.0811776650634,0.196358239360369
0.315031667998879,0.29081334114902,0.508029316685563,0.0129896558258335,0.00845103731009994,0.0266657784438371,6.95796732195251,14.1741732788419,24.2331354655001,0.176739606371227
0.386000625204163,0.370953945939907,0.379705526123955,0.0120903434860059,0.017578225422906,0.0138617241940285,2.70348711370644,15.217717184816,25.9459428327679,0.191232085076215
0.327852922558082,0.367281625786774,0.351062818983796,0.0144135774281716,0.0154532220281442,0.0165409929106037,5.94701929525612,14.7382329646789,24.7863987073157,0.187917459501122
0.320058461707333,0.330631949717825,0.391416123660083,0.0122526364210187,0.0149396744435753,0.0164086401348219,7.13927012686766,13.2281041600213,23.3398154842326,0.196049649254306
0.271214973637681,0.319760887662851,0.385851480624859,0.00986995106524461,0.0158177972650352,0.00898731040679348,6.12710860646356,12.7777146491829,25.8502621512461,0.201637151306816
0.368599398088616,0.383578518950776,0.460478559669998,0.0335682673134767,0.0148046433735397,0.0314148797844874,5.37996931998993,14.3858801141311,21.6046758582435,0.181929472160438
0.277581304626335,0.346388229785867,0.403856756663203,0.00843987808196683,0.00720943152231436,0.0161621955180912,5.80063377078281,16.0139293509836,25.0415700333746,0.185403392460372
0.336194914012198,0.34643081813019,0.379969405348499,0.00708877274909432,0.0140992850797123,0.0183041099590784,4.88397096118164,14.2821223533365,26.0395996978298,0.185343003969659
0.357259530379574,0.312430669671559,0.294319841406695,0.0357003099622048,0.00946333982541538,0.00790306933713493,7.97743439881427,13.4634042831437,22.5428833828416,0.210380893996632
0.361485956620016,0.233087547252772,0.330918018058675,0.0154544741779803,0.00741335291342475,0.00893444314915348,8.81660126349183,17.2230321788378,25.6113646992641,0.19838862902554
0.363734880265941,0.343779196794566,0.342859262511855,0.0230544101673601,0.0127904529533888,0.0138837595936521,9.00544199403708,13.6836637609068,25.8094902293353,0.189823798396321
0.340039987050378,0.29873127949628,0.362230359718041,0.0152080148341595,0.00883197441161697,0.0106776529446248,6.73085142676643,14.6024117705998,25.6353890182921,0.207037487216551
0.353986732939729,0.380483263336653,0.496450895813615,0.0193379396454628,0.0184130223983638,0.0296257140048309,5.34989858190729,15.2961869898182,24.0770931962873,0.176187470776585
0.392758330143113,0.304335918443525,0.41407969775787,0.0125698672074061,0.00980214070853229,0.0199564518522068,6.60821449519355,14.4583311648572,24.387391301852,0.198813889916324
0.3503387588024,0.315640208799581,0.383713341956095,0.0165633959590307,0.0168610866234319,0.0225750015601483,4.41823741481639,13.4576282904883,20.3443310015121,0.205735176850285
0.277999304819436,0.337791406855616,0.465867362060553,0.00740338772908667,0.0120609783702505,0.0161997012055815,4.94420974171028,15.5058374891043,27.316165887217,0.195139630231078
0.32456688091262,0.237309612840114,0.292439367191838,0.00750330013365904,0.00529508463441088,0.00689467004491019,5.77179468528591,16.9931051180417,26.1600770140428,0.198552969860787
0.385513124502772,0.341441606924658,0.341914747076729,0.0167527144165647,0.00704176418632434,0.00746968731184874,7.30315232180466,13.9696714601,25.7691725440208,0.188988706574701
0.311196479694915,0.310683592628793,0.353715705625228,0.00530628733882199,0.00615206329763869,0.0243994722222559,2.58666304699457,14.1757869830112,24.3133513328561,0.200051887870956
0.311281602771968,0.339612201136579,0.42560915597619,0.0154792501562791,0.0129816914263235,0.0126939830824668,6.51116283068263,13.9999316720942,25.1834336953821,0.175181819972147
0.312391017152617,0.251324161277822,0.323537497369664,0.014362334837078,0.00682747004512931,0.0149220682551114,4.93215845061254,15.1479739555608,22.201913248204,0.172441314143552
0.318200980024234,0.282871428717438,0.207522948276563,0.00542705365929019,0.00807775955415317,0.00524956736872705,4.8438938440155,15.2531285212667,23.0464591073204,0.195896334280047
0.34074657462899,0.406078879031385,0.300190226842669,0.0124259282864658,0.0188373186435108,0.00947134348834389,7.99772699915434,17.0446622811644,26.0879936990041,0.187805169860827
0.279495080015571,0.331966471092056,0.363626731370743,0.0131449421660231,0.00766718050833464,0.0119131331530023,6.13949130118108,16.8036378596489,23.6459412648893,0.188003004340653
0.453589232039455,0.333644719510087,0.336931912993188,0.0250521906689974,0.0117759792358049,0.0190384965805649,5.99058192896561,16.003850028947,24.1140678606645,0.181479438669089
0.362483670118541,0.350419013752867,0.278218453673808,0.0252753890940089,0.00918563776359352,0.0123430207218869,7.75262585191638,16.6411771474578,23.7996304091709,0.205344108458946
0.319405068893529,0.341520508809819,0.278957823885988,0.0112424601805831,0.0160232970843335,0.0064816396156631,6.32266996363694,15.7681308446911,26.2466079313362,0.207233786940477
0.31715036126534,0.341309258990076,0.425676440097118,0.0128040750137407,0.0161960600417088,0.021827980379281,6.70595234342296,13.6182407046004,24.4657101341878,0.197575377541063
0.241248429114678,0.265323138772337,0.326109916222144,0.00676257237916452,0.00316686920052174,0.00926707177980569,6.50252454588663,10.973725937063,21.4255239607455,0.19788681977034
0.315459878237768,0.313370053441551,0.37432352496366,0.0169076718973336,0.00880635080557795,0.0117891982168596,7.25622497129405,16.1071532931772,24.2162447805229,0.199549746156977
0.353918219899517,0.355086353044844,0.242890413013333,0.00975574988744259,0.014749070742553,0.0031154721901031,5.96284258451905,15.9358118513195,29.1756956855277,0.201616772981764
0.335593131329647,0.303427418218835,0.319148641332028,0.00620164260441832,0.00947181275980021,0.0103560807613884,1.79108889635474,14.9445290972009,23.5223729677212,0.19472129893594
0.314330346045672,0.277331956418094,0.298570573111847,0.00434182096143512,0.00515574294599318,0.00523096523457344,5.98760200601544,15.3036757454856,26.8496331860015,0.169570560648479
0.325220630790017,0.320058005833655,0.35873433595715,0.0107918921319736,0.00814448261611632,0.0202106027761842,2.34332938518134,17.7224050937819,21.3964971222006,0.192581125697769
0.348242275592627,0.394756073852493,0.371877873239143,0.00852277649232004,0.0215022958119422,0.0126953486844565,2.55244229050592,14.5375064154724,23.6835244526971,0.203596425937375
0.345614636248858,0.293071672526252,0.418584786140351,0.0218414870557968,0.00635708243394547,0.0240167499692926,8.74967269603252,15.197780947792,24.5656052387277,0.194542596060213
0.415936620812773,0.313677213701256,0.374974432161687,0.0257585501039019,0.0153049064670094,0.0432550379330433,5.24958317904978,13.4139810802381,19.8901389900438,0.195075475709418
0.281485853662455,0.306373527576863,0.260346274081928,0.00727828675758651,0.00725149467454208,0.0117833346331786,6.23708342010865,14.7801086340281,22.6329382944446,0.177666771811703
0.361280069171382,0.301082427203064,0.33427254554124,0.0158466369141621,0.00852196757220606,0.0143465541365546,7.4614947738295,15.765654709404,23.2377617087733,0.18062197670992
0.390065869465798,0.298008372526638,0.308070845895547,0.018178879039129,0.0108841379895776,0.00868388416193298,7.39667326894477,15.6127867448424,23.3418928068002,0.186923924650608
0.311042141176193,0.299436526958639,0.254343805708222,0.0132025008311728,0.00754380713446631,0.0150285336361437,3.88212949677576,13.5307279231233,19.0202626326972,0.194103734010058
0.338701663031533,0.343409468857013,0.346637237317603,0.0141547594662113,0.00802560668178324,0.00951123961861058,6.46324385304314,15.2361786628698,28.9193743178491,0.182421971152968
0.286959863589451,0.371651709819813,0.359317295863512,0.00812523827453434,0.0125634929345807,0.0128034720378128,5.8024053485074,13.817040275907,25.7644863704788,0.198006248690392
0.367994233194129,0.288163876113669,0.373275140030712,0.0132060232249883,0.00640160507726472,0.021468669494583,5.81200065718468,16.0227577358295,22.4422821104185,0.195422571318539
0.308289120925065,0.312879380079963,0.435029691114712,0.0132296514289544,0.0117871630339429,0.0135651627516262,2.74406450733144,15.3619562656051,26.1142487203865,0.200640881292197
0.383426547255448,0.312372192998348,0.365887511616241,0.0105420125556355,0.0153813690027126,0.0104976406149833,4.78698080546043,14.5710522092884,26.4015385750585,0.200288981386237
0.34627325090292,0.328055181199343,0.309548858916271,0.0138077283746516,0.00973506032995692,0.00497567452621373,5.39723905323438,13.5332765636352,24.4477557313667,0.205019707353292
0.317704222630394,0.340629329035221,0.45541504355228,0.0126300121206606,0.00855289005421693,0.0245238382343288,3.25448391278296,13.0554207819062,24.9003375071846,0.191091203601617
0.254880436760101,0.335201879205397,0.250400202403637,0.00224917914902704,0.0130427570139344,0.00657366500354079,5.12995883970905,12.7240799240785,21.5067697194827,0.210542711689878
0.323710318751172,0.275791721844027,0.337667324633095,0.00816078145867344,0.00784662221834705,0.00961630470316548,5.14310294495899,15.6291113447387,26.6375082607718,0.170228140155185
0.371974902424458,0.361936551290716,0.393465811541974,0.00969644560050797,0.0109497472557337,0.0161250809059164,2.93716231781149,14.2838833095839,26.4109986814709,0.189620503302897
0.293826252504318,0.284413087115528,0.373320494203896,0.0112885160543107,0.00603889005665094,0.0126660923767571,5.47148761790725,14.5137231807611,23.2473559615552,0.18260057703225
0.356343650363153,0.344560022989523,0.481775632161054,0.0244592379700264,0.0161746815851,0.0242007100657431,6.6795233675526,15.0317007344155,25.5915088919921,0.177293595810334
0.300859125129892,0.39406240186856,0.34174066510691,0.0122791109937328,0.00972669177265552,0.0159930692106581,6.40508220022169,15.5787777293585,25.5442329982096,0.190071294476494
0.374675328333138,0.337099029089836,0.392595144249798,0.0138161736880372,0.0140355934143843,0.0219204294228393,7.78608159199661,13.4479782169836,26.8135071867365,0.182173905069276
0.263066391185235,0.451520315655485,0.426958028017613,0.00450427740804345,0.0269985392167131,0.0245363380336664,5.88442312638837,12.9691575430947,23.0427178788878,0.207846244856065
0.398299439205234,0.312055611443776,0.299817356960942,0.0170480921446389,0.0136225992836416,0.00796157241568605,7.66510568426315,12.7603910923538,27.4734471429795,0.199667288221407
0.389756826844715,0.333952464337435,0.248169866492286,0.0143271500942745,0.0106206908319957,0.00591773318914329,7.60456246933096,15.314492687918,24.9642845434608,0.20012845160059
0.315664799736531,0.353991378291395,0.372566980716637,0.0122353748028302,0.0136273413591466,0.00940882263507298,6.7458708164448,14.2651600968697,29.5425328831803,0.195601031898925
0.33375462927489,0.304841282399012,0.48378872998033,0.0187084704474328,0.0153758802595004,0.0170095105864435,7.19083792157528,14.1761622973311,24.4650073310693,0.192581955887563
