"p1","p2","p4","c1","c2","c4","m1","m2","m4","r"
0.272288760765902,0.685096693841043,0.116694625162215,0.00854381733891101,0.0138059723111119,0.0273971916551091,6.13264695668078,14.3205995000284,21.7078783464639,0.19123640608071
0.252097192838583,0.615955430340367,0.166176984271775,0.00504482468577155,0.0139079482420113,0.0346430218516721,12.8487391921488,15.8696886951026,9.38977181462478,0.216016802948337
0.267415341496082,0.654804053699726,0.177142080328603,0.009066629318358,0.0124862376870722,0.107174555971825,14.2568203818688,14.8946589229754,3.38758997361753,0.227225564242922
0.22870780896532,0.584647180099931,0.144709832847578,0.00311271442233214,0.00803304303143189,0.0306276562518658,4.87045468458094,14.7530231076158,15.6032850745286,0.196589498269391
0.233092985741719,0.646477169068627,0.0883902292847007,0.00443377857410485,0.0128708254323392,0.00156295275915465,8.36230662308734,15.3972743315479,23.5086706989808,0.196330264253094
0.318289955142497,0.690772519358956,0.152933145715552,0.00901513779348782,0.0138973768200717,0.0396224064253735,4.4206597144785,14.8674879569412,20.9164691099035,0.190834453047177
0.277183912396115,0.664040293140256,0.129098666504454,0.0102103394350486,0.0114383519903421,0.0226221165053988,6.86559945184039,15.5444558964032,22.6009920720904,0.198866709817772
0.208813620158864,0.644501808483325,0.0919097695815807,0.00214831650535337,0.0110658447300041,0.00646765970841034,7.63037846202178,14.7809759671571,13.8340868648852,0.213433004858844
0.24477387194292,0.621188492351688,0.145285482014842,0.00786322803577988,0.00964896669596123,0.0162645293597511,15.0864030085927,15.2088916481869,0.0451062339401983,0.214926893084486
0.287011782496396,0.681171136601126,0.156003741655957,0.00336928640812432,0.0148283352916092,0.0559850924931852,0.355513338637008,14.2055483126978,20.2063225070405,0.19772331126148
0.255395333538779,0.646951313713078,0.161879692543985,0.00352529469903675,0.0129005903476006,0.0361093928881669,2.24177353428848,13.589736774497,21.4487224887825,0.194097035028877
0.280675651152329,0.662852497670433,0.100855456581761,0.00400947785141703,0.0116569938175904,0.00948183682985918,2.88627233357964,14.6000039769362,20.0966532182889,0.194293348105926
0.251947751394922,0.617600539559201,0.0984271350849176,0.00502240597813974,0.0108961452081697,0.011689804821952,8.28691735186342,15.435640517943,20.7614476498691,0.194602129874953
0.228342520692014,0.638425248905212,0.0830452690293092,0.00517661012702883,0.0116873367811818,0.00594970154754311,13.6849904181717,14.6174410981437,6.58927110498473,0.201392568979146
0.339513211521105,0.66867649109773,0.191883852860435,0.0172629906137063,0.0139039074759893,0.063335357754088,5.8627986127992,15.1311290030536,20.2888790573456,0.185622591724921
0.257213952380606,0.648164113190603,0.133940495910809,0.00704427983045495,0.0129780788104106,0.0215492442087587,6.82075481960395,14.9985844523494,21.0801507158633,0.192682555806804
0.250560245310319,0.662757298419033,0.123915623618211,0.00837248820240166,0.00952275169508079,0.0149410980976364,7.02923172315618,14.8698978233753,24.5017771177319,0.187533585578042
0.256135682089768,0.581289937565342,0.1776516050939,0.00800998014044999,0.00906509601274222,0.0110129283638587,16.0412682806995,15.1094258565849,1.26989491669679,0.22355292678973
0.297185221684603,0.688322022272958,0.103653696924793,0.0180154455126342,0.0115197566486847,0.00219410886696612,8.92730328709653,15.5843050313577,33.6151509759157,0.18239942129858
0.274695367150185,0.713230801995281,0.206867755563813,0.0114046777005154,0.0183523471396345,0.0531649232347829,7.12666668597848,14.2595721853304,21.0267012696857,0.189971158343752
0.243108722789039,0.559250844613157,0.149961903590172,0.00221239367744192,0.00821103632046094,0.0211911046126152,4.72829219540926,13.9947192408988,16.8582373620739,0.209003578619874
0.229913108902961,0.642609063961945,0.0926969575028532,0.00584246237818684,0.0107090836697829,0.00259661730932562,10.1771707329075,15.407354783713,2.02245696289416,0.204995485350395
0.274536261253623,0.705948209839647,0.109964316998708,0.00519677385927249,0.0156157050004924,0.00855927763012647,2.20990025345817,15.4246379682824,25.1306054896766,0.17754828270303
0.27981212319586,0.711939333652459,0.108317805215507,0.00699362662861065,0.0141067638639573,0.0114706033787853,4.82033754474751,15.0524935231965,25.1573321668989,0.186700441043456
0.288339467014792,0.65687639667302,0.149298553049792,0.00599008224356716,0.011908334399347,0.0268603670995564,4.64995264115427,14.9605459640745,21.5115157053801,0.184107389933678
0.281171682668583,0.682575505607409,0.145280966111345,0.00836587258939087,0.0123454827696597,0.0102440947831496,5.47844018579576,15.1872402970939,29.4830930251184,0.181529070335052
0.281460622089274,0.664375396820761,0.091024377357965,0.00544171962145621,0.0120160098406585,0.0060020603424187,5.22509397483885,14.867567164277,21.0614249575222,0.182887077101535
0.289858724793728,0.689348029246146,0.132013554564986,0.00898107295875638,0.0122122521729835,0.0149305032284995,7.47591957312713,14.7874067108747,25.3184563676417,0.185939067091742
0.295490485997972,0.648805328267495,0.144276045160096,0.00597520224513594,0.00992924580013188,0.029068047029214,5.47248356355962,14.1741095042566,20.851814207498,0.196744428113753
0.193896009339639,0.628333773549264,0.122095958009666,0.00338998440226501,0.00902051448012913,0.0151585430214592,6.25850061568941,14.9372491337209,14.6858900932432,0.193653057974933
0.255857747008336,0.57525434284024,0.129391722827599,0.00810308902734087,0.0076719492127143,0.0181274229952265,8.80846787209891,15.3770737055699,16.6643107510245,0.194307914487669
0.275892052349366,0.63012961356355,0.142772389280791,0.00785672562809186,0.01454314157504,0.0116666655432469,7.25281358493954,14.3548372722555,23.7679729782429,0.201242334748893
0.211433260757118,0.735283199663979,0.29242498112858,0.0030623199297232,0.0142387899447356,0.166048124525396,18.6855890555822,14.5748762745122,0.752129804695492,0.233671143760218
