"p1","p2","p4","c1","c2","c4","m1","m2","m4","r"
0.581903244481214,0.137940044335316,0.202638107905237,0.00779805167180908,0.0106175505484483,0.00621746477597872,6.21256027083075,10.796232458752,21.9496229746398,0.201449756673963
0.573753642901335,0.163109010519232,0.232612426560637,0.00314422302729931,0.0144828284496316,0.0171925900343159,0.531971550423868,11.9714167086882,18.9454865667954,0.204907612959637
0.532780540449804,0.142684701577631,0.20324294540346,0.00655584760466933,0.0189072967151284,0.00706036314011527,6.06484455402229,13.6702218309001,18.7846941358908,0.197927178438037
0.595289381897285,0.154423332336253,0.193943251491983,0.00359044620929907,0.0100763647584298,0.00807327815136197,0.0389672814073733,10.9404593538284,19.9345271500657,0.205620245911848
0.50888498672816,0.159310446234463,0.184739642777252,0.0043184200137205,0.0118257299924369,0.00798325634871017,4.73832340350939,10.6937734974629,17.9800872677673,0.202961282666496
0.614769742841121,0.140011106031465,0.196566430015708,0.00339765912439724,0.0121729490330059,0.007276680757149,0.0398945898779462,11.6636924460685,18.8771263531193,0.201993830813375
0.600251841757688,0.187898051836289,0.231296094267218,0.00387916869114814,0.0253906890436831,0.014933546798015,0.000789002240455088,11.2734595322176,19.7708549093468,0.195519255941265
0.511658244376451,0.143000464316733,0.154590636292576,0.00261968087017158,0.0107432462836595,0.00343475435261926,1.65946412247013,11.0396595472583,16.1562981180969,0.199516424548061
0.553117796450662,0.145709577417743,0.236781585540898,0.00444256905086272,0.00917366070049451,0.00743509283141226,2.10917367755271,11.5940279149215,21.6392305652613,0.195140973482082
0.52263927901516,0.118677256770183,0.158378140428389,0.0034611682278151,0.00934658892183618,0.00319037931924053,3.85373659074099,14.8933411040714,16.2949560435127,0.199351757220626
0.56266236646049,0.180240490230917,0.244670922290814,0.00712993402577728,0.013063177000645,0.0120300055039579,3.43828565568526,13.2265227692211,21.4248193848092,0.193436333831809
0.592959385836238,0.147051712028519,0.197288176452778,0.00366445143725069,0.0121227001696906,0.0100350706511114,0.000529757587929707,11.4263075969118,19.9148231080467,0.191601975598742
0.545336823254696,0.167513998780524,0.195095407621968,0.00448797630321506,0.018569055524436,0.00595685442987542,3.13317475290511,12.2363601254964,19.5866685699264,0.192046851951588
0.552913584404089,0.151071467812132,0.206944493731893,0.00350512703223284,0.0139232927254733,0.0094286464933719,2.536882676077,12.2547469317212,16.251087997894,0.199466150748637
0.511815185992368,0.179987789314585,0.181790512930436,0.00218636106678442,0.0195642754487036,0.00623525168958274,0.0189527037359214,13.8081214051578,15.3407448770485,0.211445101210382
0.575482411605517,0.123712760078919,0.19747396768555,0.00635488769924655,0.00629716538641402,0.00725471612142983,4.72312280021732,11.9278355176367,20.3878618040938,0.195244530437983
0.575790798723154,0.150760496771403,0.230682004654486,0.00531355042566447,0.0129387462267167,0.0220960341770618,3.12903261712659,11.9818233436484,17.5843363945934,0.200672646024284
0.583675138061173,0.186102045582267,0.234327216141316,0.00725674258267315,0.0184245024695333,0.0148106638785472,4.48691685144797,11.2734960669578,21.686927667492,0.195145274449434
0.57520431971212,0.148877518774051,0.214853985116016,0.00516736250421758,0.00838510462141078,0.0122328834544962,4.55156957096545,13.6520248596454,20.6540021682244,0.204271655944432
0.560176129874542,0.149841263715191,0.1845754779176,0.00363219285132174,0.0114402231539952,0.00642583255917327,2.17827798454499,12.8266583148509,17.4887311960543,0.215894751833749
0.555263672906991,0.136344696791298,0.220632496697888,0.00749969575099445,0.00685852687142541,0.0106290908505771,6.34232124758856,11.9168791555227,20.7743218695097,0.186953914132142
0.472834186120392,0.122912101473541,0.187498908209567,0.00141317630368713,0.00716290515028384,0.0071458853801919,0.373588790922206,10.631203704148,10.9132194295712,0.215528993058129
0.646655176638837,0.161930034390599,0.261118486200876,0.0112719923615831,0.0112114628125369,0.013292268600464,5.54416455190623,12.4161095770531,23.1453540149477,0.1832136334114
0.589815939835779,0.157627695547114,0.17605274081211,0.00461133322391067,0.0131951514351776,0.0078308250251243,2.04561875784797,11.8703303051589,18.4734958861186,0.207687815678331
0.559959661632634,0.158491706757073,0.192148031918841,0.00342418813606975,0.0160361849403243,0.006933971877708,0.889482028383073,12.8685928948309,17.291563343011,0.204293741694362
0.566277786846982,0.143039721837069,0.232219274881821,0.00775909153185047,0.00617419915456086,0.0123575825432886,4.68256456338402,11.4801843862621,21.1451630363762,0.197896339192485
0.558401946555204,0.183803327782225,0.270181676024299,0.00743746310378808,0.0174549909256971,0.0123951195674912,4.15707973310731,12.8222939674546,19.4592088472121,0.185301761417829
0.536312475119871,0.161622041994817,0.203449185831878,0.0067370762148643,0.0175283637218861,0.00655305908031782,5.60060626636459,11.2720760725363,23.7124437762666,0.19265771699563
0.548025192334801,0.119517480277684,0.18334044138596,0.0048740162705097,0.00684848226959416,0.00694775770134459,4.55568269317156,12.1866566367986,20.6950918254273,0.197858849194157
0.559129319298458,0.154422153706973,0.253797536891587,0.00458836379923306,0.00767714380612559,0.016050434878913,2.45254015199771,11.1017514480783,20.0409686666491,0.187612616632958
